SDSS_NAME,RA,DEC,CLASS,SUBCLASS,logR1,logR_ratio,BAL_PROB
162545.28+155435.8,246.43873399999998,15.90995066,core,u,2.2104442593649183,,0.0
075627.68+272326.3,119.1153436,27.39067733,core,u,2.0575372979453967,,-1.0
101524.73+145840.6,153.85305730000002,14.97797818,core,r,0.6878928660939664,,-1.0
150640.01+111343.2,226.66664780000002,11.22870805,core,u,2.476094716799466,,0.0
152437.69+432223.0,231.15710099999998,43.37292383,core,r,2.7310928485176893,,-1.0
004022.40+005939.6,10.09335815,0.994352813,core,u,1.5958574542724988,,0.0
081420.95+340652.5,123.5872597,34.11483464,core,r,1.8149770211104441,,0.0
123930.17+575543.6,189.8758202,57.92871948,core,r,1.1063894513798374,,-1.0
131933.02+550808.5,199.88753880000002,55.13570145,core,r,1.3716781730045298,,-1.0
105919.42+071617.9,164.8309472,7.271550017999999,core,r,3.4362113843512128,,0.0
082203.36+463015.2,125.5141243,46.50427528,core,u,1.5195518918465964,,-1.0
094442.17+411448.3,146.1757608,41.246812299999995,core,u,2.1684957612081632,,-1.0
151422.25+523128.4,228.59265180000003,52.52457819,core,u,2.8467194008647523,,0.0
100303.44+112209.7,150.7642272,11.36936128,core,r,1.6431353986693906,,0.0
152315.72+053047.3,230.81557790000002,5.513252712000001,core,u,1.8332386549391373,,0.0
164612.61+153659.5,251.55257180000004,15.6165411,core,u,3.481402897114497,,0.0
101437.87+141504.6,153.65780949999998,14.25129728,triple,l,2.2356321147668323,-0.5072315413415148,-1.0
132457.51+325145.9,201.2396976,32.86272095,core,u,1.8766874629957344,,0.0
121007.42+524529.0,182.5308806,52.75805455,core,u,2.8605998100715713,,0.0
101720.87+011053.0,154.3370172,1.181438845,core,u,1.966993804233141,,0.0
090254.70+255544.7,135.7279346,25.92912271,core,u,2.879873068530342,,-1.0
110223.77+053733.9,165.59900190000002,5.626141652,jet,,3.1969235082714023,,-1.0
075848.59+322214.2,119.70234369999999,32.37059899,core,u,0.9991478819354797,,0.5
110047.19+381258.5,165.19669009999998,38.21611052,core,u,1.8105594013784057,,-1.0
091037.45+351948.7,137.656056,35.33013703,core,u,2.7756394804629734,,0.0
095819.67+472507.9,149.5820034,47.41880688,core,u,3.2276213777083664,,0.0
153914.07+433501.5,234.80861580000004,43.58374104,core,u,1.2417443975791145,,-1.0
121913.42+474515.5,184.8060713,47.75434334,core,r,1.846865174937689,,-1.0
113451.93+180757.7,173.7164632,18.13270766,core,u,1.0812535998407724,,0.0
164557.71+294730.3,251.49047850000002,29.79172105,core,u,1.0642420235940222,,-1.0
110914.04+144452.8,167.30853000000002,14.74801937,core,u,2.6323406710924293,,-1.0
091306.67+103819.7,138.2778764,10.63874961,core,u,1.1437921912976208,,0.9
162151.10+532831.3,245.46298,53.47545663,core,r,1.2930664532954126,,0.0
160832.10+563817.9,242.1336931,56.63835331,core,u,1.7207227832554952,,-1.0
232044.85+051349.9,350.18687939999995,5.230527704,jet,,3.004547102320649,,-1.0
130312.14+245406.1,195.8006541,24.90172736,core,u,2.3166603313510086,,0.0
090047.53+350220.1,135.19807580000003,35.03901388,core,u,2.3326039734867647,,0.0
134659.96+231251.6,206.7498435,23.21437182,core,u,1.7150785997815832,,0.0
075206.73+245118.7,118.02807309999999,24.8551745,triple,l,1.2144165946585204,-0.7434586748686931,-1.0
155537.98+181944.2,238.9083685,18.32917805,core,r,1.0465433194597609,,0.9
110110.21+322937.0,165.292586,32.49362094,core,u,1.2288062638176145,,-1.0
090239.89+395726.7,135.66623069999997,39.95743651,double,c,1.650252102954211,-0.311337284482574,0.0
153254.83+322250.7,233.22865640000003,32.38059155,core,r,1.6742006353165348,,-1.0
000137.91+111009.1,0.40806666399999997,11.16928626,core,u,1.7770981440908031,,0.0
110833.97+483203.0,167.1416275,48.53417677,core,u,2.2006920624873856,,0.0
083321.14+201319.5,128.3382027,20.22233403,jet,,2.9968039148074284,,-1.0
123626.31+475517.1,189.10941830000002,47.92117071,core,u,1.9491140414089445,,0.0
120049.77+210943.9,180.20740049999998,21.16222782,core,u,2.4181310150366957,,0.9
120224.48+513113.8,180.6021445,51.52048915,core,u,3.235601538831796,,0.0
150643.80+533134.4,226.6827807,53.52618786,core,u,1.5742181692934383,,0.9
131305.90+454434.2,198.2747125,45.74281506,core,r,2.7452724066397733,,0.9
020046.68-041056.5,30.19452462,-4.182474876000001,core,u,2.35493587569914,,-1.0
000412.50-003052.8,1.052087548,-0.514805552,core,r,2.462833991815665,,-1.0
003527.10+075031.8,8.862949943,7.842236229,core,u,1.99320616581072,,0.0
155736.55+183545.5,239.40179500000002,18.59572789,core,r,0.8322296683715706,,0.9
115618.74+312804.7,179.0780934,31.46798607,core,u,4.050799902753947,,-1.0
115447.51+151310.8,178.6979251,15.21970199,core,u,1.3059951069041276,,0.0
091735.34+471938.5,139.3972488,47.32739846,core,u,1.7397211556195271,,0.9
085107.26+403822.9,132.7802845,40.63964605,double,c,2.0865108845898974,0.2521588128640293,-1.0
145059.98+520111.7,222.74999869999996,52.01994332,core,u,1.8596219396431637,,0.0
171858.97+345724.5,259.74580719999994,34.95694574,core,r,1.5354532270227026,,0.0
102916.59+133942.9,157.3192007,13.66184171,core,u,1.0424351112345531,,0.0
140307.59+320320.5,210.7818681,32.05586045,core,r,1.1593208272703293,,-1.0
101551.01+430933.9,153.96253159999998,43.15941212,core,u,1.775719093290134,,-1.0
143647.36+222621.3,219.1973441,22.43930586,core,u,2.3048010025547203,,0.9
165724.82+204559.5,254.3534889,20.76656862,core,u,1.5363641894825375,,-1.0
101349.60+344550.8,153.4567288,34.76408169,core,u,3.130480321145304,,-1.0
234030.82-002700.7,355.1285084,-0.450233317,core,u,2.304094480755191,,0.0
104502.98+235742.8,161.2618591,23.96194968,core,r,2.0457565128987243,,-1.0
011648.68+043351.5,19.20279511,4.564294403,core,u,2.137598473342268,,-1.0
160026.17+443055.6,240.10915669999997,44.51536176,core,u,2.0317774232527497,,0.0
015851.37-004909.8,29.71417449,-0.819244425,core,r,1.7804781261672944,,0.0
163745.13+471733.8,249.437993,47.29273866,double,c,3.5900998025406223,2.527239303510703,-1.0
093614.23+262408.0,144.0593037,26.40235066,double,c,2.343786716564277,0.8441192962962657,-1.0
135032.36+385922.9,207.63502230000003,38.98967384,core,r,2.919665356173476,,0.0
091746.08+304358.5,139.4420139,30.73289038,core,u,2.371483169561289,,0.0
155347.21+033658.2,238.4469756,3.616189015,core,u,1.3507468235511737,,0.9
105927.62+540247.2,164.8651391,54.04634434,core,u,2.097456521146083,,0.0
094920.73+445050.9,147.336647,44.84728164,core,r,1.9197547304728828,,0.0
004345.89-025101.5,10.94122881,-2.850372197,double,c,3.063984043439416,0.5268585792693925,0.9
125633.14+500803.5,194.1380904,50.13417932,core,r,3.438010689940385,,-1.0
110549.91+290225.0,166.4579392,29.04031828,core,u,1.6632495073573934,,0.9
131316.69+213202.1,198.3195322,21.53391135,core,u,1.6895745575260792,,-1.0
074641.38+213311.0,116.67247179999998,21.55301027,core,u,3.13596213506562,,0.0
215052.68+010624.4,327.7191736,1.10687495,core,r,2.234781531213192,,0.9
212610.28+013347.9,321.54258230000005,1.5635110890000001,core,u,1.5811753808627445,,-1.0
083154.80+093638.0,127.978361,9.610608062999999,core,u,2.7026208386397528,,0.0
094540.23+640001.7,146.4176314,64.00044347,core,u,1.2210760310561966,,1.0
162548.79+264658.7,246.4533028,26.78298857,core,u,0.8605057370083798,,0.0
112801.18+233456.6,172.0048998,23.58243535,core,u,1.9159134444130004,,-1.0
081456.09+532533.5,123.73363059999998,53.42594459,core,u,0.1261818249709492,,-1.0
005949.14+045042.2,14.95480847,4.845069393,core,u,2.6402472933572083,,0.0
145005.13+463521.3,222.52144700000002,46.58925308,core,r,0.8869941877384534,,-1.0
001034.46+114411.5,2.644024925,11.73631149,jet,,2.1807324339104213,,-1.0
072635.89+265849.8,111.649578,26.98046983,core,u,2.0482299417325,,-1.0
022247.88-043330.1,35.69953757,-4.558263773,core,u,1.2166357964953791,,0.0
092226.47+325442.5,140.6102221,32.91189148,core,u,1.825211897473406,,-1.0
131909.08+090814.7,199.7879819,9.137324619,double,l,0.7718281676868741,,-1.0
124013.46+195521.0,190.05606880000002,19.92261167,core,u,1.7947347844820043,,-1.0
091110.19+140632.6,137.7923729,14.10914994,core,r,0.8858101440242493,,-1.0
123603.92+242443.1,189.01628180000003,24.41192767,core,u,2.7162368920910778,,0.0
164120.62+343712.4,250.3357599,34.62013545,core,u,2.137996377403752,,0.9
101753.22+144927.3,154.4715993,14.82430234,triple,l,1.2915976700122045,-1.12007094553853,0.9
095150.49-025545.5,147.96037990000002,-2.929280518,core,u,1.3703007802270422,,-1.0
155024.83+204359.4,237.6032423,20.73317583,core,u,1.6864359690416264,,-1.0
002924.49+001730.7,7.351954151,0.291891656,core,u,1.295806619334688,,-1.0
215545.11+002935.8,328.93807549999997,0.493236134,core,r,2.3059456964219067,,0.0
090052.38+135730.8,135.2182795,13.95856135,core,u,2.3466340629910487,,0.0
090529.93+204855.6,136.375177,20.81572208,double,c,2.5070433295134977,1.3839980151689613,-1.0
125205.94+154704.7,193.0248789,15.78466962,core,u,2.4099697683872705,,0.0
103418.01+083626.6,158.5745622,8.607344628,triple,l,2.0655815471493795,-0.6469463207846929,-1.0
130522.74+511640.2,196.3447743,51.27765202,core,u,1.8467647822042168,,-1.0
142326.48+391226.2,215.86044159999997,39.207382700000004,core,u,1.7152101767196255,,0.0
090320.63-001626.4,135.83600180000002,-0.273975003,double,c,0.928855822619954,-0.25587586404595475,0.0
084437.76+215219.2,131.15728130000002,21.87201596,core,u,2.379891278479765,,0.0
090303.98+465104.1,135.76657980000002,46.85125231,core,u,3.868040578673365,,-1.0
132848.11+485817.8,202.20040469999998,48.97142499,core,r,2.8037285974413417,,-1.0
072658.57+253313.8,111.74405320000001,25.55383968,core,r,3.5580269740419084,,-1.0
104516.54+252910.3,161.3189185,25.4861747,core,u,1.7376448032371954,,0.0
143244.91+301435.3,218.18715919999997,30.24318972,core,u,2.2553496288207087,,-1.0
104519.14+295755.7,161.3298468,29.96546398,core,u,2.2941205827848323,,0.0
153256.49+441628.2,233.23535,44.27445758,core,r,1.3518657602205921,,-1.0
104505.38+561118.3,161.2723503,56.18834289,core,u,1.1301245503937778,,-1.0
093505.99+472324.1,143.7750449,47.38997665,core,u,2.1616494590423767,,0.0
151753.89+451812.1,229.47462050000001,45.30335386,core,u,1.3819713710134909,,-1.0
125930.92+250449.8,194.8788108,25.08059465,core,u,2.0073877787603065,,0.0
135513.03+381930.7,208.804501,38.32528768,core,u,2.3266999648406546,,-1.0
103736.02+034835.2,159.40015449999999,3.80969425,core,u,1.0062252340728035,,-1.0
130847.69+143607.7,197.1987392,14.60219654,core,u,2.671753307290602,,0.0
001910.95+034844.6,4.795537288,3.812449805,core,u,1.846691187203504,,0.0
080719.42+273349.3,121.8308902,27.56378676,core,u,2.9071951761012564,,0.0
235014.81+022009.9,357.56169589999996,2.336152867,core,u,1.1719699911360024,,-1.0
084447.44+603736.1,131.1978116,60.62668519,core,u,2.2729095958458387,,0.0
161734.23+073631.1,244.3926006,7.608658273,core,u,1.7251537771090002,,-1.0
092236.93+283232.7,140.6539353,28.54244188,core,u,2.147132170031637,,-1.0
132407.93+013313.2,201.0330981,1.55371393,core,u,1.0972081370873568,,0.9
024030.34-012816.3,40.12697205,-1.471136089,core,r,2.866224176031332,,-1.0
155828.05+554753.6,239.61686400000002,55.79810003,double,l,1.3205617710257456,-0.7699051863290745,-1.0
123123.42+621738.4,187.8477321,62.29411195,core,u,2.1983730751492843,,-1.0
151312.67+303542.7,228.30287420000002,30.59521425,core,r,2.581752320054771,,0.0
084648.23+411645.7,131.70096429999998,41.27937523,core,u,1.775421179487347,,-1.0
222409.97-000355.6,336.0415627,-0.065425001,core,u,2.809590408872229,,0.9
101609.48+002810.5,154.0394532,0.46953057600000003,core,u,1.986938232041713,,-1.0
114842.91+352052.9,177.1787271,35.347936499999996,core,r,0.36338152459951945,,-1.0
092112.32+440605.4,140.3007599,44.10150694,core,r,2.1709758862328954,,0.0
082355.81+413810.1,125.98256599999999,41.63615016,core,u,3.58794795396942,,0.0
100634.75+514901.7,151.6448845,51.81717891,core,u,3.3855161502253712,,-1.0
101459.90+303101.0,153.7497849,30.51683442,core,r,1.356018439200176,,0.9
133902.78+234511.0,204.7616301,23.75304152,core,u,1.911005904982801,,0.0
163238.76+423313.9,248.1616219,42.55383047,core,u,1.9062403734512985,,0.9
124018.51+300659.1,190.0771878,30.11636677,core,u,2.2457664243762605,,-1.0
124048.42-004003.5,190.2016748,-0.6677250029999999,double,l,1.7386897740603586,-1.1432148301425815,0.0
231008.07+004230.6,347.533683,0.708500005,core,u,2.0585292646139957,,-1.0
091112.16+604256.2,137.80070580000003,60.71561425,core,r,1.4665984627227415,,-1.0
093804.52+120011.4,144.51889350000002,12.00312771,core,u,1.3876463028240011,,1.0
164617.60+382239.0,251.5732809,38.37768547,core,u,2.060315380968734,,0.0
160838.87+561020.0,242.1619155,56.17224413,core,r,1.8081279214781745,,-1.0
164702.70+485627.2,251.7609404,48.94100674,core,r,3.0809353896098437,,0.0
120321.93+041419.0,180.841406,4.238644644,core,u,3.5277655152953638,,-1.0
160136.26+193656.9,240.40112000000002,19.61586616,core,u,1.9450212858993952,,0.0
102738.53+605016.4,156.9104959,60.83797026,double,l,0.8987557044901109,-0.5522382470020448,-1.0
101725.89+611627.4,154.3579586,61.27431006,core,u,2.8707734855686797,,0.0
220505.32+032127.5,331.27220730000005,3.357669343,core,u,3.441577074523376,,-1.0
123127.59+041801.8,187.8648622,4.300602571000001,core,u,2.7076709882090717,,-1.0
150648.48+584348.4,226.70200079999998,58.73020803,core,u,1.8872278676546288,,0.0
170911.90+312759.1,257.2996432,31.46639122,core,u,1.669185909423618,,0.0
142632.38+025645.3,216.6349304,2.945999968,core,u,2.1153006173181983,,-1.0
232143.44+101803.9,350.4311918,10.301141900000001,core,u,0.9440538098498792,,-1.0
151758.58+352354.2,229.4941685,35.39843209,core,u,2.8480038420889784,,-1.0
140707.48+553105.7,211.78119300000003,55.51826376,core,u,2.005287455292561,,0.0
121017.47+252116.7,182.5728043,25.3547021,core,u,2.3344110853430657,,0.0
095734.46+065106.7,149.3936131,6.851883131,core,u,2.271975754644717,,0.0
110920.91+213802.0,167.3371758,21.63377213,core,u,2.2005019726659656,,-1.0
083400.05+430148.1,128.5002284,43.03004151,core,u,1.6000696154425031,,0.0
140507.80+405657.8,211.28248,40.94946002,core,u,2.97917909139163,,0.9
132408.26+525153.2,201.0345051,52.86471136,core,u,2.8094042211144696,,0.0
131426.40+594407.9,198.61017040000002,59.73555041,core,u,2.0779004159820404,,0.0
095949.70+422545.5,149.9571311,42.42929563,core,u,2.837178665606308,,-1.0
015924.60-100424.4,29.85255754,-10.07334143,core,r,1.3770070098501137,,1.0
141956.96+010652.6,214.98735209999998,1.114633298,core,u,1.7234093178759111,,0.0
112805.70+370325.3,172.0237511,37.05711279,core,r,3.1187065352748915,,-1.0
120315.05+032756.5,180.81273290000001,3.4656887839999997,core,u,0.7911694768657214,,0.0
104513.45+344711.8,161.3061597,34.78666571,core,u,1.7909151274330015,,0.9
082534.85+355028.3,126.39516409999999,35.84131522,core,u,2.0127359751244995,,0.0
103705.91+054832.3,159.2746839,5.809055399,core,u,1.7370239251339938,,0.0
231544.54+015942.1,348.9353753,1.9946916469999998,core,r,1.4268484813742817,,0.9
133915.90+562348.1,204.8163125,56.39668073,core,u,2.075860360928405,,-1.0
123843.95+233259.8,189.6831815,23.54993048,core,u,2.4424635645318133,,0.5
134750.04+543904.2,206.9585604,54.65116783,core,u,2.390367260409012,,0.0
150429.32+543442.4,226.1223363,54.57843998,core,u,2.134976630688371,,1.0
235022.40-095144.3,357.59325010000003,-9.862046963,core,u,1.5240527658484535,,0.0
160839.47+253000.3,242.16449730000002,25.50011341,core,u,1.6102120053563738,,-1.0
022214.53+011310.2,35.56060469,1.219641694,core,u,2.4206864746428223,,0.0
110112.99+520109.0,165.3041153,52.01962913,core,r,2.603853665905304,,-1.0
101724.00+340809.1,154.3500355,34.13589553,core,r,2.750003551738837,,-1.0
161942.39+525613.4,244.9266394,52.93707039,core,u,1.8797379350312011,,0.9
130523.23+213704.9,196.3468916,21.61806099,core,u,1.7166365823902523,,-1.0
100853.41+244031.1,152.22256819999998,24.6753527,core,u,2.527004824050944,,0.0
102201.72+414024.5,155.5072608,41.67349081,core,u,1.693782600971936,,0.0
004016.38-011756.9,10.0682666,-1.299172203,core,u,2.6421897052046206,,0.0
132139.21+362245.8,200.41343600000002,36.37934288,jet,,1.4587897023993648,,-1.0
122201.23+051545.7,185.5051821,5.262641546,core,u,3.253688142396589,,0.0
102030.95+072001.8,155.128923,7.333827682999999,core,u,1.0139302690197725,,-1.0
084648.75+551606.5,131.7033276,55.26849057,core,r,2.997138499347966,,-1.0
172148.04+362559.7,260.4501773,36.43317843,core,u,3.476952768784095,,-1.0
132132.22+242611.2,200.3840935,24.43671443,core,r,3.228775314711733,,0.0
162752.18+541912.5,246.9674863,54.32019736,core,u,1.480788125553157,,-1.0
093850.45+125229.6,144.7103164,12.87491683,core,r,2.9603054540426967,,0.0
150206.66-003606.9,225.5276728,-0.601963888,core,u,1.3939585443608635,,0.9
233257.59+083810.4,353.2400751,8.636285847,jet,,4.142217777141456,,-1.0
091453.11+292242.0,138.721224,29.37845704,core,u,2.8465763943961533,,0.0
211418.54-004230.1,318.5771942,-0.7084138809999999,core,u,2.045884855065549,,0.0
145105.80+385846.0,222.7742596,38.97949003,core,u,2.385768977258877,,0.9
000943.26+033601.4,2.430262415,3.600360905,core,u,2.043126199167749,,0.0
114120.22+564345.5,175.334494,56.72927338,core,u,2.0411227224050337,,0.0
154459.42+040746.3,236.24766830000002,4.129533226,core,u,3.0612210706776213,,0.0
090305.96+193112.5,135.77481699999998,19.52017863,core,u,2.619653457858369,,-1.0
114644.19+535643.0,176.6841121,53.94538048,core,u,3.320540727418748,,0.9
020053.92-093336.5,30.22465259,-9.560138942,core,u,2.216407991770092,,-1.0
124205.82+041546.4,190.5242373,4.262997257,core,u,1.9643471483377184,,-1.0
150652.65+184012.4,226.71939049999997,18.67010353,core,u,1.1588015938294165,,0.0
214357.14+000505.3,325.9881817,0.084869443,core,u,1.7947823784870138,,0.0
111601.14+472124.7,169.00479380000002,47.3568195,core,u,3.0700521690322677,,-1.0
080527.64+431837.0,121.36501659999999,43.31022611,core,r,2.3389591698984282,,-1.0
140736.64+483737.5,211.90271580000004,48.62710832,core,u,2.2294068241259466,,1.0
145640.98-021819.3,224.1707327,-2.3056110359999997,core,r,1.1773867454441416,,0.0
105231.82+080608.8,163.13257959999999,8.102503148,core,u,2.9734968899366288,,0.9
073308.64+332515.2,113.28598889999999,33.42091133,core,u,1.1395139195355242,,-1.0
111749.72+200228.8,169.4571982,20.041330600000002,double,c,1.2817349703554015,0.24714552628055186,-1.0
224026.80-081042.2,340.1116537,-8.178383135,core,u,1.552958852325422,,-1.0
123604.19+030341.8,189.0173473,3.061636137,core,u,1.1909279397546741,,0.0
144905.67+091538.1,222.2736613,9.260630877999999,double,c,2.31186839865446,0.32037201362067524,-1.0
092313.39+401626.7,140.8057841,40.27412165,core,u,1.293033939105186,,0.9
074616.66+180719.6,116.5694725,18.122149899999997,core,u,3.4078349582896412,,-1.0
140307.73+405648.0,210.78230519999997,40.9467177,core,u,1.9178462263461316,,-1.0
004751.24-004429.1,11.9633871,-0.74138331,core,u,2.1586208833105545,,0.0
092517.85+141611.2,141.32430469999997,14.26980795,core,u,1.4756472001688719,,0.9
114644.90+055409.1,176.6872403,5.902516718999999,core,u,2.2266283148234565,,0.9
100534.21+603428.7,151.39244069999998,60.57468696,double,c,1.7536028510978057,-0.37392795558063174,-1.0
110421.93+401746.4,166.0914449,40.29613193,core,u,1.2034321379541155,,0.0
073538.62+221937.5,113.91093070000001,22.32710293,core,u,2.3434911139146717,,-1.0
091546.48+432306.7,138.94362859999998,43.3852011,core,u,1.7477536959967352,,1.0
153655.51+393242.4,234.2312735,39.54515605,core,u,1.4135497948562858,,0.9
111139.20+454029.0,167.9134115,45.67473515,core,u,2.1010031019345403,,0.9
172206.02+565451.6,260.5253367,56.91444322,core,u,1.9397185204736094,,-1.0
091726.30+304716.8,139.3596145,30.78802367,core,u,2.3555472755156304,,-1.0
110922.28+302315.0,167.3428449,30.38738867,core,u,2.2082379697132937,,-1.0
130919.27+522522.2,197.330275,52.42283911,core,u,1.7330913586487997,,0.0
212617.35-013726.5,321.5723039,-1.6239694690000002,core,r,1.411346283741851,,-1.0
212544.57-012503.6,321.43573080000004,-1.417613873,core,r,1.944871961697811,,0.0
151634.19+342304.4,229.14244109999998,34.38458955,core,u,1.7861363128627374,,0.0
152323.56+194048.0,230.8481852,19.67998286,core,u,2.679347123453625,,0.0
212632.50+042406.4,321.63541139999995,4.4019139130000005,core,u,1.6391742508482423,,-1.0
130524.85+221913.8,196.3535306,22.32055619,core,u,1.1998670226586925,,-1.0
102313.60+635709.2,155.80668269999998,63.95256384,triple,l,1.2231779702207577,-0.919005276091984,-1.0
110538.99+020257.3,166.4124228,2.049219395,jet,,1.9821915890270003,,-1.0
084447.86+631736.7,131.1994372,63.29351889,core,u,2.522852711700025,,0.0
090755.95+584508.9,136.9837605,58.75219441,double,c,3.218607883428513,0.24998818196140365,-1.0
095956.04+244952.4,149.98353659999998,24.83123298,core,u,2.4836500863477555,,-1.0
083844.77+325806.1,129.6866186,32.96827469,core,r,1.3340458226953544,,0.9
163720.24+222226.0,249.3341742,22.37390338,core,r,1.4168442163970412,,0.0
134701.56+640504.6,206.7565507,64.08456408,core,u,1.647219800744561,,-1.0
142934.18+010526.0,217.3924667,1.090611096,core,u,1.9130060995411555,,0.0
122201.82+260414.9,185.5076683,26.07085597,core,u,3.023795819297753,,0.0
153757.14+121438.3,234.4880886,12.244066900000002,core,u,1.9314597986693909,,0.0
130548.37+180319.7,196.45159840000002,18.05546164,core,r,0.876004938456876,,1.0
022031.10+040312.3,35.12962658,4.053341612,core,u,2.8576789996844765,,0.0
105947.74+201031.5,164.9490002,20.17549771,core,u,1.407091832257778,,0.0
090108.68+305522.7,135.2862399,30.92301552,core,u,1.827000789045228,,0.9
170301.35+610712.7,255.75569950000002,61.12017318,core,u,1.0011341037245884,,-1.0
141942.38-020915.7,214.92667269999998,-2.154330457,core,u,1.54849239045041,,-1.0
171910.44+371520.2,259.7937688,37.25562541,triple,l,1.1887248480404922,-0.45569367937657396,-1.0
004806.05-010321.5,12.02534973,-1.056150017,core,r,0.4940136859217162,,0.0
090118.32+275416.2,135.3262921,27.90451587,core,u,3.0072569202445094,,0.0
125335.31+455657.7,193.39719250000002,45.9493873,core,u,2.4433576897348903,,0.0
090307.06+280741.4,135.77935219999998,28.128166999999998,core,u,2.3660726306119386,,-1.0
015308.05+084559.3,28.28353332,8.76646413,core,u,1.111402759108816,,0.0
140308.12+463144.8,210.7838761,46.52908595,core,u,3.1010878176790917,,-1.0
102713.08+480313.5,156.8045187,48.05376175,core,r,3.1496103930271735,,-1.0
004112.33+073650.9,10.30135875,7.614119862999999,core,u,3.3797923371980003,,0.0
143806.79+175805.4,219.5282941,17.96818548,core,u,1.8894894416206003,,0.0
150410.24+491126.0,226.04260069999998,49.19059552,core,r,1.2407594051298034,,0.0
153303.51+260829.6,233.26470609999998,26.14146305,core,u,2.5748235178902252,,-1.0
104454.09+075022.6,161.2254815,7.8397696770000005,core,u,1.432403145233397,,0.0
001158.80-000207.5,2.99508747,-0.035430556,core,u,2.750078565021127,,0.0
102449.82+403801.7,156.2074235,40.63378916,core,r,2.6008051184642795,,0.0
100308.79+012316.5,150.7865892,1.387813864,core,u,1.348904749651092,,0.9
121024.18+054234.0,182.6007398,5.709472094,core,u,1.7187903418063768,,0.0
095153.96+343236.6,147.9747643,34.54360318,core,u,2.4297256597324406,,-1.0
163643.75+543812.2,249.18245519999996,54.63674247,core,u,1.4449830212308057,,-1.0
100637.77+501703.6,151.65743840000002,50.28434786,core,r,1.4039028718557558,,-1.0
161341.96+212307.2,243.42481740000002,21.38528302,triple,l,0.8023339042948692,-0.9839344149700653,-1.0
111345.65+265015.1,168.4401557,26.83745591,core,r,1.921634389718044,,0.0
085842.02+151853.4,134.6750609,15.31487214,core,u,1.5864892453453237,,0.0
154711.75+502741.0,236.798687,50.46163566,triple,c,2.429092615428301,-0.0801180978055923,-1.0
231623.77+032239.0,349.0989788,3.3775639760000002,core,u,2.2131386963803394,,0.0
101738.59+312324.5,154.4109062,31.39010484,core,u,1.9014479399597224,,0.0
091858.15+232555.3,139.7423236,23.43206361,triple,l,1.5729310905423106,0.01822890451634952,-1.0
225114.39-002555.6,342.809995,-0.43223056600000004,core,u,1.2723033310598382,,0.0
150955.62+320809.8,227.4817489,32.13600931,core,u,1.4706703299181143,,0.9
154811.37+403126.7,237.0473742,40.52405876,core,u,2.362577652233388,,0.0
084142.43+581156.8,130.4268062,58.19903788,double,c,2.6125824061847003,-0.011924830443011762,-1.0
092811.88+585932.7,142.04947959999998,58.99239167,core,u,2.0026622413839377,,-1.0
153409.80+504512.9,233.5408643,50.75364674,triple,l,1.5927150670221537,-0.6324346523387866,-1.0
014600.91+022522.2,26.50340502,2.422758385,core,u,1.3247652071794604,,0.0
145609.59+354908.5,224.0399483,35.8189805,core,r,2.6908378932015524,,0.0
134048.37+433359.8,205.2015899,43.56650847,triple,l,1.5797828603525417,-0.8752382932008795,0.0
121708.91+070102.2,184.2871818,7.017341476,core,u,2.2281438700751366,,0.0
145012.13+302551.5,222.5505982,30.43100285,core,u,1.0902105569299452,,-1.0
093729.97+362954.8,144.37496769999998,36.49839308,core,u,2.768438129128067,,-1.0
102409.29+275747.7,156.03879980000002,27.96324184,core,u,2.325140691232464,,0.9
093906.14+175926.1,144.7756949,17.99061924,core,r,1.5800110920464163,,0.0
161304.03+163842.4,243.2668761,16.64508051,core,u,0.8014997847702545,,1.0
124230.93-004215.7,190.6289988,-0.704461122,core,u,2.0335683445529167,,0.0
021624.55+034616.3,34.10217488,3.7713000489999997,core,u,1.77395490680653,,0.0
080532.48+453547.7,121.38531599999999,45.59656363,core,u,0.7152698251204328,,-1.0
115419.35+404649.1,178.5804595,40.78012938,core,u,2.039711998975919,,0.95
135516.56+561244.6,208.818981,56.21236125,core,u,0.6173131202520509,,-1.0
112946.01-012140.5,172.44175869999998,-1.361186159,triple,l,1.012877847306838,-1.4935437366675923,-1.0
163531.82+562020.6,248.88269869999996,56.33905443,core,r,1.5001762155597052,,0.0
103059.09+310255.7,157.7462651,31.04881736,triple,c,1.5488292007948856,-0.3388993714715879,-1.0
161736.10+131413.7,244.4003734,13.23712518,core,u,2.0560543416555945,,-1.0
122450.16+383248.4,186.2091151,38.54680779,core,u,2.474146270929302,,-1.0
110906.31+640704.9,167.2765374,64.11788857,core,u,0.4430178157266084,,1.0
223619.44+031146.8,339.0810703,3.196330456,core,u,2.605521586886041,,0.9
132143.01+182905.4,200.42925469999997,18.48495759,jet,,2.541659248942524,,-1.0
100742.26+590809.3,151.9263019,59.13597591,triple,l,3.536691413745811,-0.40725783033755836,-1.0
224711.33-002129.9,341.79726580000005,-0.35827221,core,u,2.237043465378713,,0.9
105719.23+045548.2,164.3303216,4.929955411,double,c,1.4528593583275309,0.47222027867421273,-1.0
124853.89+485655.8,192.22458559999998,48.94892635,core,u,2.8273467565060897,,-1.0
124254.17+450348.7,190.7257006,45.06347762,core,u,1.6134596465584436,,-1.0
083951.01+333630.9,129.9623807,33.60869713,core,u,1.6126934275870541,,0.0
075718.04+353814.7,119.325208,35.63739992,core,u,3.3659188406316787,,0.9
