,RA,DEC,CLASS,SUBCLASS,logR_ratio,logR1,BAL_bool
11206,31.68726588,-6.969516491,core,u,,1.2104680724533154,
11207,217.7216954,54.59403672,core,u,,1.4361300666960533,BAL
11208,7.996187839,-1.5747750319999998,core,u,,1.6130287021754268,BAL
11209,170.8420191,-0.464455532,core,u,,1.301048196258343,
11210,185.8185102,56.56970991,double,c,0.55537,3.006734669853772,
11211,232.78092379999998,58.73610931,triple,l,-1.46704,1.2842040001671051,NO_BAL
11212,9.028570932000001,-9.54151387,jet,,,2.5486861265132945,
11213,177.0249795,30.29139378,core,u,,2.6903192178707065,NO_BAL
11214,198.6938266,8.655283164,core,r,,2.557034800081567,NO_BAL
11215,246.66609049999997,20.76275909,core,u,,1.7573358782568405,NO_BAL
11216,163.6482453,31.43033807,core,u,,2.461925009686189,
11217,128.1177515,50.84682077,core,r,,2.964351866905328,NO_BAL
11218,222.2203312,49.80484809,jet,,,2.600888258966949,NO_BAL
11219,198.09364419999997,53.72899667,triple,l,-0.31919000000000003,2.071106058507832,
11220,253.1866672,49.55008886,core,u,,2.8899469833486586,BAL
11221,136.2811116,5.6215056610000005,core,r,,2.6699442633754598,
11222,151.03896469999998,12.04905817,core,u,,2.160684363392737,NO_BAL
11223,177.8355864,22.33674203,core,u,,1.114619052568902,NO_BAL
11224,42.772096000000005,-7.041680427999999,core,u,,1.238934890176567,
11225,161.9352475,21.66870855,core,u,,2.1075267537882114,NO_BAL
11226,31.70708367,-2.22023047,core,u,,2.552157654365468,
11227,142.34869650000002,44.56197439,core,u,,1.0194449893595958,
11228,27.50503689,-2.364852682,jet,,,3.3661802381365,NO_BAL
11229,191.7931362,55.93289381,triple,c,-0.7127100000000001,1.806227368804116,
11230,223.0081253,55.51459937,core,u,,3.1394828004518827,
11231,135.22199519999998,42.34836814,core,u,,1.2746484345839804,NO_BAL
11232,234.0176252,49.63315079,jet,,,3.0491244671452415,
11233,205.50595669999998,5.032175168,core,u,,2.4559931796663124,NO_BAL
11234,169.4185257,52.99354922,core,r,,2.8255293390292318,
11235,120.67332340000002,25.15303051,core,u,,3.4496643874414157,NO_BAL
11236,125.0033628,12.95689447,core,u,,1.6134839170531663,NO_BAL
11237,13.94004556,-4.239105682,core,u,,2.2616319378054244,
11238,206.55574319999997,34.19773265,core,u,,2.485832658655758,NO_BAL
11239,201.0175253,43.56851655,triple,l,-1.56356,1.18464499657954,
11240,220.5815503,52.60585403,jet,,,3.4462567925641783,NO_BAL
11241,190.61558430000002,53.52356166,core,r,,2.880507719733361,NO_BAL
11242,339.3718827,2.7170639789999997,triple,l,-1.2806899999999999,1.5983095370736478,
11243,317.5402998,8.165405775,core,u,,2.7595561349177418,NO_BAL
11244,172.2510188,11.40656703,jet,,,1.3633511559619422,
11245,40.19072504,-4.848102851,triple,l,-0.5838899999999999,0.6185095768791541,
11246,204.49995180000002,21.25255024,core,u,,2.1576833036402117,NO_BAL
11247,150.14106809999998,13.40300827,core,u,,1.4722152774655128,
11248,210.84701439999998,21.7233808,core,u,,1.5920209851121143,NO_BAL
11249,350.1222086,1.340855567,core,r,,1.4486774008137802,NO_BAL
11250,24.70846204,4.471300097,core,r,,2.4408738854194905,NO_BAL
11251,198.6919005,50.14652489,core,r,,1.4184405192107632,
11252,202.1403537,41.64173726,core,r,,2.8032870392858613,NO_BAL
11253,132.0797803,49.45941469,core,r,,2.5188058022131017,
11254,247.57359730000002,38.7665862,core,u,,1.297854839284426,
11255,356.6662,9.685269715,core,u,,2.6558494126328385,BAL
11256,167.6269124,3.809141859,core,u,,1.8341210497508484,BAL
11257,126.43915049999998,14.31036646,core,u,,3.248085336068748,NO_BAL
11258,242.6988776,33.06046175,core,u,,0.37654716635559,
11259,121.1747139,35.37801666,double,c,0.37811999999999996,2.7041534436157293,
11260,220.82740980000003,47.43236822,core,u,,2.5641983786290963,
11261,219.7076003,36.10822535,core,u,,1.0142057000975526,
11262,140.82971709999998,10.20194194,core,u,,3.0445761308717407,NO_BAL
11263,197.5448112,-0.502066662,core,u,,0.9030937060421834,BAL
11264,209.0321375,48.02025968,core,r,,1.902232494632496,NO_BAL
11265,216.93517180000003,33.64128396,core,u,,1.8681191839701936,
11266,238.8601747,19.97645063,core,u,,2.4921817831996806,NO_BAL
11267,194.7280139,34.09947354,core,u,,0.6841359114341202,NO_BAL
11268,257.3212608,23.18611191,core,u,,1.3791475796796306,NO_BAL
11269,206.2051769,42.76108573,core,u,,2.916816070372005,BAL
11270,177.5805061,53.22394858,core,u,,2.1588317100198537,
11271,173.0313269,60.54523518,core,u,,1.6570498994094252,NO_BAL
11272,223.008658,51.71461679,core,u,,1.9410065305726816,
11273,148.18550290000002,63.27478368,core,u,,1.504344354395633,NO_BAL
11274,175.4529432,13.94581109,core,u,,2.14897776232816,
11275,254.82182819999997,30.83919886,core,r,,1.3232707479970058,NO_BAL
11276,181.5288645,22.23486122,core,u,,1.7058803392629087,NO_BAL
11277,135.0261053,2.2602972130000003,jet,,,2.3674053360679466,
11278,189.5196804,35.4725294,core,u,,1.2766342986617745,NO_BAL
11279,223.77814709999998,35.7970351,core,u,,1.444344193449426,BAL
11280,124.0349922,30.54409029,core,u,,1.6170861981620943,
11281,324.5572878,-1.852066625,core,u,,1.7169526831982935,
11282,179.6115585,48.42118495,core,u,,3.696691255932548,NO_BAL
11283,198.7616367,32.83975444,core,u,,0.6880340397638818,NO_BAL
11284,245.0371382,56.00223731,core,u,,2.0555838955145993,
11285,206.78092080000002,49.79549756,jet,,,3.0019113327453355,
11286,193.51594219999998,46.45897064,core,u,,2.032964602691865,NO_BAL
11287,147.56289019999997,8.618825322000001,core,r,,1.8095857484125983,NO_BAL
11288,235.1574062,18.71602972,core,u,,1.9438665433788471,
11289,209.53074130000002,35.58014927,core,u,,1.4221249740249875,NO_BAL
11290,201.1144456,12.50968613,core,u,,2.766691985555853,
11291,144.87032040000003,19.83211166,core,u,,2.3336797732471544,NO_BAL
11292,238.887031,3.897091643,core,u,,1.5261269477930894,NO_BAL
11293,166.73827749999998,57.85636046,core,u,,1.7439234247316575,NO_BAL
11294,158.8198753,26.37142186,double,c,0.34031,1.96897520554068,
11295,177.0648951,7.4445501720000005,jet,,,2.0882703897339843,NO_BAL
11296,327.186774,-0.607038879,core,u,,1.481319704469935,NO_BAL
11297,182.5565621,10.81492239,double,c,-0.47089,1.2796287277890257,
11298,169.41979609999999,15.12794694,core,r,,1.9201304480002777,
11299,135.45095680000003,25.8146385,core,u,,2.9241219415869937,NO_BAL
11300,341.6659332,-0.266455551,core,r,,3.207901703497643,
11301,332.29334960000006,-0.26707221600000003,core,u,,1.6914773836536017,
11302,16.68385378,-10.5695948,triple,c,1.0379,2.6972824492881045,
11303,203.59370869999998,30.73676651,core,u,,2.060848756487462,
11304,183.3497247,1.070783377,core,u,,2.3833953782739514,BAL
11305,163.6489283,59.15029882,core,u,,2.175767488920863,
11306,250.11403149999998,36.99213721,core,r,,2.9360842806157685,NO_BAL
11307,170.4167852,11.59639763,core,u,,1.9245620476105827,NO_BAL
11308,124.51776370000002,23.67071725,core,r,,3.3307130228483905,NO_BAL
11309,136.3040747,23.52773578,core,u,,1.677578615220911,
11310,177.0670535,52.98312294,core,u,,2.933827530194003,NO_BAL
11311,166.1090258,45.09845501,core,u,,1.2847374312266029,BAL
11312,234.73206299999998,29.48904804,core,u,,1.8228643003468803,NO_BAL
11313,7.264966568999999,5.159675163,core,u,,2.9923823573264245,BAL
11314,21.11674218,6.153769496000001,core,u,,1.7356003496640708,NO_BAL
11315,212.5647114,10.324197199999999,core,u,,1.3186948010133874,BAL
11316,316.1525385,-7.127180736000001,double,c,0.2998,1.0570745144655462,BAL
11317,114.4220679,46.70675624,core,r,,1.9348320946662356,
11318,177.7008267,11.86787203,core,r,,2.435341196771192,NO_BAL
11319,247.5865337,37.94902622,core,u,,1.5312106557202825,
11320,167.23854790000001,25.76659495,double,c,-0.16539,1.9931688028730332,NO_BAL
11321,332.2976458,-8.971461159,core,u,,1.8718773751141116,
11322,117.3042233,44.73217929,core,u,,2.4601358991303646,
11323,124.24645490000002,2.787561137,core,u,,1.3029009783422012,
11324,122.1187553,12.08333291,core,r,,2.4383678187640627,
11325,205.106459,6.916472388,core,r,,1.258284346609294,
11326,146.08414059999998,33.79924575,core,u,,2.647832358357502,NO_BAL
11327,23.10543372,12.85591951,core,r,,1.078479026393562,NO_BAL
11328,131.22231829999998,52.20045498,double,c,-0.30695,1.953151067031942,NO_BAL
11329,191.9419114,50.38077647,jet,,,2.2811123859547053,BAL
11330,145.1064127,0.567188887,core,u,,1.349699837495065,NO_BAL
11331,189.9786555,47.82720438,core,u,,1.4077827014937654,NO_BAL
11332,161.8276993,54.32164194,core,u,,1.3783944458382436,NO_BAL
11333,139.5319948,15.59856917,core,u,,2.145480003091224,BAL
11334,132.6093795,18.60566411,core,r,,2.7134234810434608,NO_BAL
11335,245.81268569999997,32.90115784,core,u,,2.5694089367782467,NO_BAL
11336,172.6767581,30.526243,jet,,,3.1688095468906785,
11337,167.1624732,25.93706622,triple,c,0.8265600000000001,1.9728481229645207,
11338,246.35475,42.95076009,core,u,,1.9417846878390792,NO_BAL
11339,153.9191872,10.73066346,core,r,,0.4924568111598148,
11340,52.44124647,-0.13736667,core,u,,1.5477071691404007,
11341,119.2730253,29.141319699999997,core,u,,2.9982744967543846,NO_BAL
11342,158.13950649999998,31.987432199999997,core,u,,1.8483019799092788,
11343,131.0266061,10.82483897,core,u,,1.6900656953095363,NO_BAL
11344,148.5809846,39.71192195,core,u,,1.2743356201747065,
11345,231.68887220000002,42.02854794,core,u,,2.15767188301392,
11346,328.5938784,-0.631624999,core,u,,1.6050577608002683,NO_BAL
11347,128.8536224,39.08069294,core,u,,1.6003092892817463,
11348,205.54669199999998,13.58802188,core,u,,1.5726468974134191,NO_BAL
11349,209.50447240000003,51.71989994,core,u,,1.899509804097113,
11350,150.2848982,63.13460771,core,r,,2.450156318484934,NO_BAL
11351,194.7441877,32.96059073,core,u,,2.713356044160642,NO_BAL
11352,3.9494335169999997,-2.656191626,double,c,-0.11681,2.2793274759745707,
11353,28.35236625,4.393050035,core,u,,2.1979883903451123,NO_BAL
11354,130.7662666,33.97590518,core,u,,1.6975904099328745,BAL
11355,181.42843340000002,33.36310402,core,u,,2.6284262493214707,
11356,157.1525578,24.10393566,core,u,,1.8184254014302408,
11357,161.9734009,34.80053441,core,u,,2.3395909046555223,NO_BAL
11358,146.57803159999997,29.267565500000003,core,u,,1.866414435163577,
11359,205.1433147,32.2149902,double,c,0.29874,2.985789206437391,
11360,164.254247,54.03396803,core,u,,2.7422339991829645,NO_BAL
11361,252.38054780000002,18.48700836,core,u,,0.975677513801206,
11362,332.7335758,1.9858860390000002,core,u,,2.7769834122558934,NO_BAL
11363,135.2852564,32.36915099,jet,,,3.54020314773867,
11364,122.1384399,11.26875857,core,u,,1.3177076342923484,
11365,213.91400159999998,20.25827448,core,u,,1.4066519838117555,BAL
11366,233.5370804,56.142870900000005,core,r,,1.4713461203825589,BAL
11367,232.32514530000003,32.81165504,core,u,,1.3969740351887625,BAL
11368,148.6127313,33.59000973,core,u,,3.2281663430289216,
11369,134.03773600000002,20.39833264,core,u,,2.2551691390897792,NO_BAL
11370,186.01949530000002,44.0463156,core,r,,2.638590156618821,NO_BAL
11371,221.6473193,17.35204094,core,u,,3.1984119656792145,
11372,183.3691907,25.41029642,core,u,,2.151864256017461,NO_BAL
11373,131.8642878,29.90360638,core,u,,1.7074310540313091,NO_BAL
11374,137.9375144,15.17575485,core,u,,3.007640808358352,BAL
11375,170.43448899999999,55.83156796,core,u,,2.140216698955406,NO_BAL
11376,15.16354247,7.60412815,core,u,,2.506508248137243,BAL
11377,232.1527787,19.84124704,core,u,,2.191036969084229,NO_BAL
11378,42.82154657,3.656072197,core,u,,1.7341440878429466,
11379,218.6752991,44.15313976,core,u,,2.5305020636612547,
11380,131.2545568,13.24302219,core,u,,1.5354424213524551,NO_BAL
11381,221.18441009999998,35.42248802,double,c,,2.409654895693196,
11382,152.7831628,29.18531978,core,u,,2.163327401718847,NO_BAL
11383,27.47183363,7.780574988,core,u,,1.6230496334904558,NO_BAL
11384,192.8124327,6.124669475,core,u,,1.7887904478408985,
11385,124.0000763,5.895258362000001,core,u,,1.5832899092204016,
11386,23.1077833,-0.306105546,core,u,,2.8505860488153743,
11387,58.54573145,-0.630125025,double,c,0.12212999999999999,2.027673838075936,NO_BAL
11388,213.94271569999998,11.49546963,core,u,,0.5861088819852327,BAL
11389,211.92163540000004,40.02502465,core,u,,2.4377765545327734,NO_BAL
11390,36.48510494,-5.580816517000001,core,u,,1.6800302482547167,BAL
11391,209.5170673,14.18331384,core,u,,1.3567448991733857,
11392,231.693025,9.986180529,core,r,,3.1443267406323314,
11393,212.8950603,7.0475889689999995,triple,l,-0.30678,1.8166999477521288,
11394,138.19391969999998,20.27384219,core,u,,0.6437872257935908,
11395,206.9357612,53.60249474,core,r,,2.990409955033792,NO_BAL
11396,189.03506480000001,-2.64390006,core,r,,2.2410921184994783,
11397,253.30297169999997,19.91559194,core,u,,1.6803794926801074,NO_BAL
11398,179.5696484,13.43996984,core,r,,0.4260692886583115,
11399,150.14112269999998,10.78992816,core,u,,0.05362676625417606,
11400,186.55589740000002,42.55987178,core,u,,1.943579313019076,
11401,196.9031422,19.088380899999997,core,u,,2.2220670816936376,
11402,218.67650120000002,7.050202797000001,core,u,,1.2485941368163425,
11403,214.9743201,46.10865707,core,r,,1.6004448565123837,NO_BAL
11404,146.6030711,35.19553791,core,u,,1.5886979138986448,
11405,217.7268317,7.104958289,core,u,,1.6640107431666875,BAL
11406,173.7819101,17.06642292,core,u,,1.6291537553180446,NO_BAL
11407,124.4172916,23.45877819,core,u,,0.6669839968616742,
11408,199.9868497,44.51656388,triple,l,-0.48928,2.1852156444816218,NO_BAL
11409,152.2559815,30.88355411,core,r,,2.0926746362494724,
11410,13.94186239,8.840836352,core,u,,2.468370152497384,
11411,170.9396498,20.65828281,core,u,,2.3133544824905186,BAL
11412,219.824055,46.5469025,core,r,,1.225830989901432,BAL
11413,145.74610090000002,43.47942356,core,u,,1.8031673081551816,NO_BAL
11414,177.4767146,27.19119653,core,u,,2.4357558990615678,NO_BAL
11415,341.70523760000003,0.755805575,core,u,,1.250125685633489,
11416,337.9636087,12.80888085,core,u,,1.831670252753172,NO_BAL
11417,173.61719319999997,64.10525272,core,u,,2.4788054279279828,
11418,341.2373508,-2.643169443,core,u,,1.7458005512690478,NO_BAL
11419,338.6800751,-1.752372223,core,u,,2.3176467924907427,BAL
11420,158.5161914,38.04687209,core,r,,0.5156556274340929,BAL
11421,150.14550769999997,45.36627356,core,u,,1.6953385855957364,
11422,128.61485259999998,56.86131801,core,u,,2.7747036840541965,NO_BAL
11423,146.95448430000002,12.42253889,core,u,,1.7015522182658502,NO_BAL
11424,174.7697877,24.95311429,jet,,,2.6653233421765465,BAL
11425,186.0825517,11.12309711,core,u,,2.9427313030506554,NO_BAL
11426,186.4245939,45.63367205,core,u,,1.5190671731167698,BAL
11427,140.9336042,8.180924819,core,r,,1.459785366029423,
11428,207.3193583,63.23087922,core,u,,1.2203013253176251,
11429,139.582989,14.68716409,core,r,,1.0939225254206235,
11430,189.04752309999998,13.52949142,core,u,,1.3131894502113597,
11431,19.60030358,9.277547549,core,u,,2.8394958655779563,NO_BAL
11432,207.56312780000002,38.20187982,triple,l,,2.343471578850587,
11433,124.5042262,39.40357647,core,r,,1.7611814437588478,
11434,238.9117836,11.11223625,core,u,,2.6641966199693368,NO_BAL
11435,159.3555807,5.234233508,core,u,,2.249703539459281,NO_BAL
11436,194.63922140000003,59.80243162,core,u,,1.3093471445004652,
11437,239.0437155,38.21745607,double,c,0.05872,2.3910067535819137,
11438,157.5558395,57.50737194,core,r,,1.1579391815416642,BAL
11439,213.93098140000004,21.70864125,core,u,,2.028936993897196,NO_BAL
11440,183.2317946,40.82513008,core,r,,2.0581176121416282,NO_BAL
11441,143.2934483,61.11268047,core,u,,3.1475715372742004,NO_BAL
11442,227.5743116,42.36509869,core,r,,3.4699435111699564,
11443,209.5826644,32.32403417,core,u,,1.8738896320119225,NO_BAL
11444,332.741159,2.9165082780000002,core,u,,1.8283828715696728,NO_BAL
11445,172.470623,22.25550034,core,u,,1.7339050759129138,
11446,190.459173,56.02371825,core,r,,2.449625704639001,NO_BAL
11447,182.88606409999997,49.99429705,core,u,,1.4131588807600124,NO_BAL
11448,197.41521519999998,47.40533433,triple,c,0.01755,2.592818649140688,
11449,255.7762105,61.8788706,double,c,-0.28269,1.953529264100598,NO_BAL
11450,170.08911369999998,11.07631373,double,c,0.14035,1.5959086157010065,
11451,169.4462153,40.49465479999999,core,u,,2.0304978290167117,NO_BAL
11452,190.4961516,43.2736402,core,r,,2.1260935636245746,
11453,221.89315150000002,10.0820115,core,u,,0.5382838677404834,
11454,223.8581833,48.95040508,core,u,,1.6157653213792569,NO_BAL
11455,224.92160269999997,7.231388505,core,u,,2.5962397485125224,
11456,169.44187130000003,49.01314379,core,u,,3.5890722152580508,
11457,174.3181892,37.17962931,core,u,,1.2625446228469586,NO_BAL
11458,233.5709991,29.48152459,core,u,,1.9652793297685307,NO_BAL
11459,165.40861719999998,38.55980905,core,u,,1.5227488084049612,NO_BAL
11460,205.6013198,51.17006971,core,u,,2.79158643708914,NO_BAL
11461,138.28384599999998,24.40864747,double,c,0.3344,1.8157811603938725,NO_BAL
11462,193.7224324,15.51253098,core,u,,2.2240422574668672,NO_BAL
11463,180.83861930000003,42.45416777,double,c,-0.66492,1.8095642203570463,BAL
11464,211.38332090000003,31.97826951,core,u,,1.5272923554624567,
11465,186.58286299999997,55.28016337,core,u,,2.033183606032975,
11466,186.84590730000002,42.98942579,triple,l,-0.9901399999999999,1.8703283922487275,
11467,333.902158,2.227227785,core,r,,2.5174806699332053,
11468,199.052193,25.12356166,core,u,,2.3917469070719113,
11469,17.9609045,1.292038924,core,u,,1.3089402177816054,BAL
11470,244.37082599999997,41.53139555,core,u,,2.025270882836723,NO_BAL
11471,123.82941720000001,40.197210299999995,core,r,,2.0558002650389526,NO_BAL
11472,124.57159920000001,44.22560465,core,u,,1.6404631470379298,
11473,152.2851464,27.57314754,core,u,,2.7324574861765374,
11474,138.17151669999998,41.89795131,double,c,0.69709,2.552614124180136,
11475,10.12000443,-0.636125026,core,r,,2.328213073522707,
11476,254.39690840000003,18.97956916,triple,c,-0.15627,1.6913374652749766,
11477,236.32505440000003,46.64387069,core,r,,0.6402589245357759,
11478,210.14496659999998,21.61857837,core,r,,1.9552794697178717,NO_BAL
11479,194.6455325,0.642263872,core,u,,2.5983848236976983,
11480,135.77737150000002,57.57795512,jet,,,2.163702065877466,
11481,247.596335,38.78345677,core,u,,1.5528935744258547,
11482,159.8564384,49.16419683,core,u,,0.6079793559523026,
11483,359.179425,10.10461686,core,u,,1.800333946848788,
11484,194.689232,25.52240202,core,u,,3.550765394679096,NO_BAL
11485,119.9283273,44.94792447,core,r,,2.981490612994889,
11486,216.939229,-2.702269363,core,u,,0.8249223090093565,
11487,202.6733817,57.52490504,triple,c,-0.13407,1.955159250070996,
11488,174.7617417,23.17147823,core,r,,3.09441101683946,BAL
11489,235.361219,57.52196806,core,u,,2.1387081452263828,NO_BAL
11490,111.7791467,40.58749073,core,u,,2.142556317892776,NO_BAL
11491,162.1258781,26.96888924,core,u,,2.7910781122051733,NO_BAL
11492,324.3750379,4.856163755,core,u,,3.0875798299559336,NO_BAL
11493,133.555388,28.857019899999997,core,u,,2.689152754134964,NO_BAL
11494,149.7933431,61.25623055,core,u,,2.3627814402890266,NO_BAL
11495,205.128097,15.66199772,core,r,,2.273547178415505,
11496,129.10162659999997,14.73469196,core,u,,2.390895821309777,NO_BAL
11497,205.632848,57.52644866,core,u,,1.4191342714031223,NO_BAL
11498,163.679227,15.11561161,core,u,,2.5454044309806934,
11499,332.1799206,1.50975003,core,r,,2.0120454044557117,NO_BAL
11500,122.1391639,27.16873887,core,u,,2.1659900116456456,
11501,190.98043930000003,30.445902899999997,core,u,,1.80438630707954,BAL
11502,222.08499790000002,51.28727918,core,u,,1.9179931500355976,
11503,131.0380398,22.67919747,core,u,,2.518079143068808,NO_BAL
11504,117.31774709999999,30.89062335,core,u,,2.3079554892186254,
11505,123.2999136,35.35588001,core,u,,1.6987402553726696,NO_BAL
11506,42.84023055,-4.026355535,core,u,,1.6866614056225555,
11507,184.44676230000002,23.38557734,core,u,,1.8104917001757344,BAL
11508,227.62288790000002,60.46418133,core,r,,3.0659886312532847,
11509,244.9523619,38.45835684,core,r,,1.7656072514892371,NO_BAL
11510,133.2610205,31.11371782,jet,,,2.8047969016853656,BAL
11511,215.1503068,47.24235236,core,u,,2.5393260257143595,NO_BAL
11512,188.1942686,-1.61096671,core,u,,0.981281950730316,
11513,8.072216382,-4.379025095,core,u,,2.2533638937526317,NO_BAL
11514,155.5942774,49.87128875,core,u,,1.3158315106619711,
11515,123.8499351,16.28795041,core,r,,2.008531540719225,NO_BAL
11516,129.4524251,51.33638824,core,u,,2.0581837888691594,BAL
11517,122.1618675,5.244410917,core,u,,2.5972306788648822,
11518,118.567699,11.464716699999999,core,u,,2.1643824565517957,NO_BAL
11519,219.7484038,9.363055541,core,r,,2.0425404935210736,
11520,158.2724219,13.09215014,core,r,,1.8898059640228355,NO_BAL
11521,148.61685669999997,16.86743561,core,u,,2.8817995196366155,
11522,171.9172274,56.83738161,core,u,,3.4510663156927306,NO_BAL
11523,144.80704550000002,16.94060913,core,r,,2.742672592681521,
11524,234.5777554,41.0967872,jet,,,2.2431911509565543,
11525,224.98898939999998,11.57994968,core,r,,2.0646085712793316,NO_BAL
11526,209.522067,0.714252785,core,r,,1.5562210688749034,
11527,180.6694901,26.52738581,double,c,0.66988,1.7744408313557103,
11528,22.78418772,0.8801055729999999,core,u,,1.4956732214530275,NO_BAL
11529,132.3455429,31.97743964,core,u,,1.9514857498893219,BAL
11530,164.5920271,51.09318569,core,r,,2.6291615546872307,NO_BAL
11531,123.85813130000001,36.58759193,triple,c,0.62932,3.3761879654121656,
11532,188.1975744,20.62923913,core,u,,1.2919789047485095,
11533,175.2869969,1.788755574,double,c,0.92109,3.523740431014083,NO_BAL
11534,127.25195670000001,33.18521516,core,u,,2.1715307269233577,NO_BAL
11535,151.1906086,22.42204938,triple,l,-1.40616,1.9160641942192411,
11536,162.7433135,14.83218608,core,u,,2.266286812313966,
11537,177.6576463,52.67040614,core,u,,1.4606123313896944,
11538,7.40071231,1.5051583290000001,core,u,,1.5552662748671664,
11539,246.25273430000004,32.96548114,core,u,,2.201645189598437,NO_BAL
11540,242.00002630000003,38.25858405,double,c,-0.020640000000000002,1.2906863258747037,
11541,125.8426018,26.53028352,core,r,,2.080370111737794,NO_BAL
11542,134.2765194,19.148155300000003,core,u,,0.5971053508817846,
11543,215.2434159,40.16163185,core,u,,2.3155132141925487,
11544,198.724904,54.47843576,core,u,,1.014646492555461,
11545,120.4321357,33.62994585,core,u,,2.534785559753138,NO_BAL
11546,128.8549884,48.44895308,core,u,,0.455355596785796,
11547,36.66761784,1.493013932,core,u,,1.6045748739735104,BAL
11548,226.52242149999998,37.25356611,core,u,,2.1437217839007845,NO_BAL
11549,155.281605,22.15592472,core,u,,3.386840136751226,NO_BAL
11550,211.4038251,53.46252026,core,u,,3.1234559859813533,
11551,129.8574416,31.12768214,triple,c,0.1779,1.747566582499978,
11552,155.59526100000002,29.95746242,core,u,,0.9843066454307688,
11553,179.8936999,51.84859095,core,u,,1.3732137682014596,NO_BAL
11554,142.37447360000002,27.68209759,core,u,,1.2844073893811667,
11555,162.1346344,7.239057954,core,u,,1.8073911909597995,BAL
11556,336.399883,5.899455514,core,u,,2.7154858556481885,NO_BAL
11557,161.6841424,55.99723761,core,u,,2.0484681282383748,
11558,207.061423,46.55198074,core,u,,2.396401783687556,BAL
11559,125.02183159999998,25.04341964,core,u,,1.8011420601560402,NO_BAL
11560,111.59652790000001,43.175743100000005,double,c,,1.3686314673159077,
11561,222.1939804,25.09312805,core,u,,2.152073586267436,
11562,243.359234,6.832944297999999,core,u,,1.1628390994611295,BAL
11563,193.7818141,46.52413406,core,u,,2.015371865710887,BAL
11564,215.24480930000004,29.90707611,core,u,,1.1641308849592351,
11565,141.47832549999998,29.86522071,double,c,0.15339,2.225029549235957,NO_BAL
11566,143.7877217,43.25887333,core,u,,2.6813400495618818,NO_BAL
11567,257.8265991,34.39277894,core,u,,1.09111351528923,
11568,158.9933894,11.89833297,core,u,,1.7124653304968376,NO_BAL
11569,215.41908840000002,45.38918202,core,u,,1.8778919237947351,BAL
11570,344.740729,2.06171672,core,u,,2.985108899447781,NO_BAL
11571,162.81642380000002,46.73819219,core,u,,2.9327875809233905,
11572,4.412266772,0.41020277899999996,core,u,,2.346651508231929,NO_BAL
11573,20.11991705,2.7168528839999997,core,u,,3.7003072180905385,NO_BAL
11574,223.0308151,24.99320067,core,r,,1.7346468877052743,
11575,229.5112986,40.80141567,core,u,,2.1495287578153666,NO_BAL
11576,204.79960590000002,58.32653019,core,u,,1.9580580850061795,NO_BAL
11577,353.10661239999996,-9.965669471,core,r,,3.7004283100467754,NO_BAL
11578,168.0224623,12.74226943,core,u,,3.058634516825168,BAL
11579,200.57201930000002,29.76430125,core,u,,2.3932636615999456,NO_BAL
11580,142.3080842,37.96194211,core,u,,1.6944811999324798,BAL
11581,222.2300574,21.60607571,core,u,,2.245898212435995,
11582,186.554709,42.47737334,core,r,,2.8862527813241443,NO_BAL
11583,359.1925417,-1.250888849,core,u,,2.6389729269065128,
11584,126.5717108,21.08727162,core,u,,1.29376611381753,NO_BAL
11585,185.0122747,40.43912194,triple,l,-1.46537,1.4924517004426092,BAL
11586,213.42420869999998,5.137338737,core,r,,1.4917242113075817,
11587,190.5225571,11.29121367,core,u,,1.504516794348589,
11588,231.50239440000001,18.34960886,core,u,,2.3079371175149688,NO_BAL
11589,136.304908,20.49725768,core,u,,3.3196158172351047,BAL
11590,126.72698840000001,12.95065253,double,c,0.88455,2.6687468727857797,
11591,121.49171670000001,39.67900385,jet,,,3.0404727466567483,NO_BAL
11592,245.13008340000002,49.03146235,core,u,,3.0557037507405065,
11593,41.85448399,-3.63553894,core,r,,2.3204410546184064,BAL
11594,119.94006159999999,45.68646941,core,u,,2.5465959437672394,
11595,207.3058345,9.798755868999999,jet,,,2.3787056049507056,
11596,20.65400881,7.729124881000001,jet,,,3.394653403546633,NO_BAL
11597,141.7904105,28.37467194,double,c,-0.53079,1.2372645276906624,NO_BAL
11598,359.8033208,-3.569099983,triple,c,-0.21604,1.933119130074144,
11599,146.64207140000002,48.67833133,core,u,,2.0467649758434834,
11600,176.4977845,44.3974283,triple,l,0.10098,1.9318770846598057,
11601,157.1541834,-1.007627819,core,u,,2.439417919139288,
11602,126.77717659999998,10.87336148,triple,c,0.49491999999999997,2.713429527968003,BAL
11603,193.5746408,-1.81302505,core,u,,2.7489757859537134,NO_BAL
11604,233.5700019,27.69872227,core,u,,1.6795835754450563,
11605,231.69368070000002,12.83679157,core,r,,3.090771158939988,
11606,128.6716115,38.37728591,double,c,-0.5189199999999999,1.989284085299312,BAL
11607,10.14559971,15.016331400000002,core,u,,1.9726886544706788,
11608,146.30787030000002,50.92268709,core,r,,0.8256694532670295,BAL
11609,136.3566125,45.82508469,core,u,,2.2565585771975947,BAL
11610,197.7807123,43.64405161,core,r,,1.8001698262499546,NO_BAL
11611,135.8237348,13.42732204,jet,,,2.3241454911585264,
11612,148.2203369,16.67226637,core,u,,3.0640126612863368,NO_BAL
11613,222.2499196,12.673844599999999,core,r,,1.9333176786317887,
11614,183.38566509999998,57.97073198,core,u,,1.536773776842311,BAL
